scorevideo	LOG
File:	logXCB20_log.mat

VIDEO	FILE	SET
75723	42:04.10	blue	lateral	display	(left)	either
75769	42:05.63	attack	blue	(left)	either
75807	42:06.90	attack	blue	(left)	either
75837	42:07.90	blue	lateral	display	(left)	either
75899	42:09.97	attack	blue	(left)	either
75945	42:11.50	attack	blue	(left)	either
75967	42:12.23	blue	lateral	display	(left)	either
76003	42:13.43	attack	blue	(left)	either
76379	42:25.97	blue	lateral	display	(left)	either
76511	42:30.37	blue	lateral	display	(left)	either
76555	42:31.83	attack	blue	(left)	either
76589	42:32.97	blue	lateral	display	(left)	either
76625	42:34.17	attack	blue	(left)	either
76719	42:37.30	blue	lateral	display	(left)	either
76807	42:40.23	attack	blue	(left)	either
76843	42:41.43	attack	blue	(left)	either
76895	42:43.17	attack	blue	(left)	either
76953	42:45.10	attack	blue	(left)	either
76987	42:46.23	attack	blue	(left)	either
77047	42:48.23	blue	lateral	display	(left)	either
77081	42:49.37	attack	blue	(left)	either
77143	42:51.43	blue	lateral	display	(left)	either
77181	42:52.70	attack	blue	(left)	either
77219	42:53.97	attack	blue	(left)	either
77245	42:54.83	blue	lateral	display	(left)	either
77269	42:55.63	attack	blue	(left)	either
77311	42:57.03	attack	blue	(left)	either
77329	42:57.63	blue	lateral	display	(left)	either
77371	42:59.03	attack	blue	(left)	either
77417	43:00.57	blue	lateral	display	(left)	either
77455	43:01.83	attack	blue	(left)	either
77481	43:02.70	attack	blue	(left)	either
77511	43:03.70	blue	lateral	display	(left)	either
77557	43:05.23	attack	blue	(left)	either
77619	43:07.30	blue	lateral	display	(left)	either
77675	43:09.17	attack	blue	(left)	either
77717	43:10.57	attack	blue	(left)	either
77763	43:12.10	attack	blue	(left)	either
77815	43:13.83	attack	blue	(left)	either
77837	43:14.57	blue	lateral	display	(left)	either
77873	43:15.77	attack	blue	(left)	either
77945	43:18.17	blue	lateral	display	(left)	either
77997	43:19.90	attack	blue	(left)	either
78029	43:20.97	blue	lateral	display	(left)	either
78075	43:22.50	attack	blue	(left)	either
78121	43:24.03	attack	blue	(left)	either
78163	43:25.43	attack	blue	(left)	either
78225	43:27.50	blue	lateral	display	(left)	either
78261	43:28.70	attack	blue	(left)	either
78299	43:29.97	attack	blue	(left)	either
78347	43:31.57	attack	blue	(left)	either
78395	43:33.17	attack	blue	(left)	either
78433	43:34.43	blue	lateral	display	(left)	either
78491	43:36.37	blue	lateral	display	(left)	either
78543	43:38.10	blue	lateral	display	(left)	either
78593	43:39.77	attack	female	either
78665	43:42.17	chase	female	either
78737	43:44.57	blue	lateral	display	(left)	either
78831	43:47.70	blue	lateral	display	(left)	either
78895	43:49.83	attack	blue	(left)	either
78943	43:51.43	attack	blue	(left)	either
78989	43:52.97	attack	blue	(left)	either
79005	43:53.50	blue	lateral	display	(left)	either
79043	43:54.77	attack	blue	(left)	either
79077	43:55.90	blue	lateral	display	(left)	either
79097	43:56.57	attack	blue	(left)	either
79145	43:58.17	blue	lateral	display	(left)	either
79189	43:59.63	attack	blue	(left)	either
79305	44:03.50	blue	lateral	display	(left)	either
79415	44:07.17	attack	blue	(left)	either
79439	44:07.97	attack	blue	(left)	either
79471	44:09.03	attack	blue	(left)	either
79527	44:10.90	blue	lateral	display	(left)	either
79549	44:11.63	attack	blue	(left)	either
79595	44:13.17	blue	lateral	display	(left)	either
79643	44:14.77	blue	lateral	display	(left)	either
79713	44:17.10	blue	lateral	display	(left)	either
79743	44:18.10	attack	blue	(left)	either
79791	44:19.70	blue	lateral	display	(left)	either
79817	44:20.57	attack	blue	(left)	either
79887	44:22.90	blue	lateral	display	(left)	either
79907	44:23.57	attack	female	either
79931	44:24.37	chase	female	either
79975	44:25.83	blue	lateral	display	(left)	either
80053	44:28.43	attack	blue	(left)	either
80111	44:30.37	attack	blue	(left)	either
80137	44:31.23	blue	lateral	display	(left)	either
80159	44:31.97	attack	blue	(left)	either
80193	44:33.10	blue	lateral	display	(left)	either
80297	44:36.57	attack	blue	(left)	either
80331	44:37.70	attack	blue	(left)	either
80373	44:39.10	attack	blue	(left)	either
80411	44:40.37	blue	lateral	display	(left)	either
80467	44:42.23	attack	blue	(left)	either
80499	44:43.30	blue	lateral	display	(left)	either
80671	44:49.03	blue	lateral	display	(left)	either
80709	44:50.30	attack	blue	(left)	either
80739	44:51.30	blue	lateral	display	(left)	either
80803	44:53.43	attack	blue	(left)	either
80847	44:54.90	attack	blue	(left)	either
80889	44:56.30	attack	blue	(left)	either
80915	44:57.17	blue	lateral	display	(left)	either
81009	45:00.30	blue	lateral	display	(left)	either
81505	45:16.83	blue	lateral	display	(left)	either
81651	45:21.70	blue	lateral	display	(left)	either
81825	45:27.50	attack	blue	(left)	either
81871	45:29.03	attack	blue	(left)	either
81915	45:30.50	blue	lateral	display	(left)	either
81959	45:31.97	quiver	at	female	either
82017	45:33.90	attack	blue	(left)	either
82099	45:36.63	attack	blue	(left)	either
82133	45:37.77	attack	blue	(left)	either
82171	45:39.03	blue	lateral	display	(left)	either
82227	45:40.90	blue	lateral	display	(left)	either
82311	45:43.70	attack	blue	(left)	either
82339	45:44.63	attack	blue	(left)	either
82381	45:46.03	attack	blue	(left)	either
82409	45:46.97	blue	lateral	display	(left)	either
82457	45:48.57	attack	blue	(left)	either
82487	45:49.57	blue	lateral	display	(left)	either
82549	45:51.63	blue	lateral	display	(left)	either
82619	45:53.97	blue	lateral	display	(left)	either
82633	45:54.43	attack	blue	(left)	either
82649	45:54.97	blue	lateral	display	(left)	either
82781	45:59.37	attack	blue	(left)	either
82837	46:01.23	blue	lateral	display	(left)	either
82909	46:03.63	attack	blue	(left)	either
82979	46:05.97	blue	lateral	display	(left)	either
83025	46:07.50	attack	blue	(left)	either
83073	46:09.10	attack	blue	(left)	either
83109	46:10.30	blue	lateral	display	(left)	either
83263	46:15.43	attack	blue	(left)	either
83319	46:17.30	blue	lateral	display	(left)	either
83355	46:18.50	attack	blue	(left)	either
83421	46:20.70	attack	blue	(left)	either
83469	46:22.30	blue	lateral	display	(left)	either
83553	46:25.10	blue	lateral	display	(left)	either
83623	46:27.43	attack	blue	(left)	either
83651	46:28.37	attack	blue	(left)	either
83699	46:29.97	attack	blue	(left)	either
83761	46:32.03	blue	lateral	display	(left)	either
83869	46:35.63	attack	blue	(left)	either
83931	46:37.70	blue	lateral	display	(left)	either
83985	46:39.50	blue	lateral	display	(left)	either
84021	46:40.70	attack	blue	(left)	either
84081	46:42.70	attack	blue	(left)	either
84143	46:44.77	attack	blue	(left)	either
84193	46:46.43	blue	lateral	display	(left)	either
85959	47:45.30	quiver	at	female	either
86013	47:47.10	quiver	at	female	either
86159	47:51.97	blue	lateral	display	(left)	either
86259	47:55.30	blue	lateral	display	(left)	either
86461	48:02.03	attack	blue	(left)	either
86517	48:03.90	blue	lateral	display	(left)	either
86571	48:05.70	attack	blue	(left)	either
86615	48:07.17	attack	blue	(left)	either
86643	48:08.10	blue	lateral	display	(left)	either
86671	48:09.03	attack	female	either
86711	48:10.37	chase	female	either
86823	48:14.10	blue	lateral	display	(left)	either
86895	48:16.50	attack	blue	(left)	either
86935	48:17.83	blue	lateral	display	(left)	either
87003	48:20.10	attack	blue	(left)	either
87025	48:20.83	blue	lateral	display	(left)	either
87079	48:22.63	attack	blue	(left)	either
87123	48:24.10	attack	blue	(left)	either
87157	48:25.23	blue	lateral	display	(left)	either
87205	48:26.83	attack	blue	(left)	either
87235	48:27.83	blue	lateral	display	(left)	either
87285	48:29.50	attack	blue	(left)	either
87323	48:30.77	attack	blue	(left)	either
87375	48:32.50	blue	lateral	display	(left)	either
87417	48:33.90	attack	blue	(left)	either
87497	48:36.57	blue	lateral	display	(left)	either
87545	48:38.17	attack	blue	(left)	either
87587	48:39.57	attack	blue	(left)	either
87637	48:41.23	attack	blue	(left)	either
87683	48:42.77	blue	lateral	display	(left)	either
87727	48:44.23	attack	blue	(left)	either
87767	48:45.57	attack	blue	(left)	either
87791	48:46.37	blue	lateral	display	(left)	either
87847	48:48.23	blue	lateral	display	(left)	either
87895	48:49.83	attack	blue	(left)	either
87955	48:51.83	attack	blue	(left)	either
87995	48:53.17	attack	blue	(left)	either
88021	48:54.03	attack	blue	(left)	either
88049	48:54.97	blue	lateral	display	(left)	either
88095	48:56.50	attack	female	either
88121	48:57.37	chase	female	either
88195	48:59.83	attack	blue	(left)	either
88237	49:01.23	attack	blue	(left)	either
88269	49:02.30	attack	blue	(left)	either
88297	49:03.23	attack	blue	(left)	either
88357	49:05.23	attack	blue	(left)	either
88381	49:06.03	blue	lateral	display	(left)	either
88545	49:11.50	chase	female	either
88971	49:25.70	attack	female	either
89015	49:27.17	attack	blue	(left)	either
89547	49:44.90	yellow	lateral	display	(right)	either
89633	49:47.77	attack	female	either
89663	49:48.77	attack	yellow	(right)	either
89699	49:49.97	yellow	lateral	display	(right)	either
90095	50:03.17	quiver	at	female	either
90555	50:18.50	blue	lateral	display	(left)	either
90647	50:21.57	blue	lateral	display	(left)	either
91169	50:38.97	chase	female	either
91321	50:44.03	blue	lateral	display	(left)	either
91585	50:52.83	blue	lateral	display	(left)	either
91699	50:56.63	attack	blue	(left)	either
91735	50:57.83	attack	blue	(left)	either
91761	50:58.70	blue	lateral	display	(left)	either
91807	51:00.23	attack	blue	(left)	either
91881	51:02.70	blue	lateral	display	(left)	either
91899	51:03.30	attack	blue	(left)	either
91933	51:04.43	attack	blue	(left)	either
91969	51:05.63	blue	lateral	display	(left)	either
92045	51:08.17	attack	blue	(left)	either
92075	51:09.17	attack	blue	(left)	either
92101	51:10.03	blue	lateral	display	(left)	either
92149	51:11.63	attack	blue	(left)	either
92245	51:14.83	attack	blue	(left)	either
92305	51:16.83	attack	blue	(left)	either
92347	51:18.23	attack	blue	(left)	either
92387	51:19.57	attack	blue	(left)	either
92423	51:20.77	attack	blue	(left)	either
92451	51:21.70	attack	blue	(left)	either
92487	51:22.90	attack	blue	(left)	either
92561	51:25.37	blue	lateral	display	(left)	either
92597	51:26.57	attack	female	either
92619	51:27.30	chase	female	either
92717	51:30.57	blue	lateral	display	(left)	either
92853	51:35.10	blue	lateral	display	(left)	either
92933	51:37.77	attack	blue	(left)	either
92955	51:38.50	blue	lateral	display	(left)	either
93029	51:40.97	blue	lateral	display	(left)	either
93075	51:42.50	attack	blue	(left)	either
93111	51:43.70	blue	lateral	display	(left)	either
93145	51:44.83	attack	blue	(left)	either
93195	51:46.50	attack	blue	(left)	either
93227	51:47.57	blue	lateral	display	(left)	either
93277	51:49.23	attack	blue	(left)	either
93331	51:51.03	blue	lateral	display	(left)	either
93391	51:53.03	blue	lateral	display	(left)	either
93403	51:53.43	attack	blue	(left)	either
93417	51:53.90	attack	blue	(left)	either
93459	51:55.30	attack	blue	(left)	either
93503	51:56.77	blue	lateral	display	(left)	either
93547	51:58.23	attack	blue	(left)	either
93573	51:59.10	attack	blue	(left)	either
93611	52:00.37	blue	lateral	display	(left)	either
93639	52:01.30	attack	blue	(left)	either
93693	52:03.10	attack	blue	(left)	either
93759	52:05.30	blue	lateral	display	(left)	either
93815	52:07.17	attack	blue	(left)	either
93871	52:09.03	attack	blue	(left)	either
93919	52:10.63	attack	blue	(left)	either
93961	52:12.03	blue	lateral	display	(left)	either
94001	52:13.37	attack	blue	(left)	either
94047	52:14.90	attack	blue	(left)	either
94063	52:15.43	blue	lateral	display	(left)	either
94097	52:16.57	attack	blue	(left)	either
94125	52:17.50	attack	blue	(left)	either
94177	52:19.23	attack	blue	(left)	either
94203	52:20.10	attack	blue	(left)	either
94263	52:22.10	attack	blue	(left)	either
94329	52:24.30	blue	lateral	display	(left)	either
94369	52:25.63	attack	blue	(left)	either
94413	52:27.10	attack	blue	(left)	either
94437	52:27.90	blue	lateral	display	(left)	either
94511	52:30.37	blue	lateral	display	(left)	either
94545	52:31.50	attack	blue	(left)	either
94585	52:32.83	attack	blue	(left)	either
94601	52:33.37	attack	blue	(left)	either
94633	52:34.43	blue	lateral	display	(left)	either
94651	52:35.03	attack	blue	(left)	either
94705	52:36.83	attack	blue	(left)	either
94771	52:39.03	blue	lateral	display	(left)	either
94781	52:39.37	attack	blue	(left)	either
94813	52:40.43	attack	blue	(left)	either
94843	52:41.43	attack	blue	(left)	either
94873	52:42.43	attack	blue	(left)	either
94911	52:43.70	blue	lateral	display	(left)	either
94959	52:45.30	attack	blue	(left)	either
94987	52:46.23	blue	lateral	display	(left)	either
95033	52:47.77	attack	blue	(left)	either
95069	52:48.97	attack	blue	(left)	either
95093	52:49.77	blue	lateral	display	(left)	either
95121	52:50.70	attack	blue	(left)	either
95171	52:52.37	blue	lateral	display	(left)	either
95315	52:57.17	blue	lateral	display	(left)	either
95353	52:58.43	attack	blue	(left)	either
95821	53:14.03	quiver	at	female	either
96249	53:28.30	blue	lateral	display	(left)	either
96403	53:33.43	blue	lateral	display	(left)	either
96487	53:36.23	attack	blue	(left)	either
96521	53:37.37	blue	lateral	display	(left)	either
96643	53:41.43	blue	lateral	display	(left)	either
96713	53:43.77	attack	blue	(left)	either
96821	53:47.37	blue	lateral	display	(left)	either
96889	53:49.63	attack	blue	(left)	either
96955	53:51.83	blue	lateral	display	(left)	either
97015	53:53.83	attack	blue	(left)	either
97097	53:56.57	attack	blue	(left)	either
97139	53:57.97	attack	blue	(left)	either
97145	53:58.17	blue	lateral	display	(left)	either
97199	53:59.97	attack	blue	(left)	either
97249	54:01.63	attack	blue	(left)	either
97285	54:02.83	attack	blue	(left)	either
97321	54:04.03	attack	blue	(left)	either
97379	54:05.97	blue	lateral	display	(left)	either
97443	54:08.10	blue	lateral	display	(left)	either
97471	54:09.03	attack	blue	(left)	either
97511	54:10.37	attack	blue	(left)	either
97631	54:14.37	blue	lateral	display	(left)	either
97709	54:16.97	attack	blue	(left)	either
97747	54:18.23	blue	lateral	display	(left)	either
97811	54:20.37	attack	blue	(left)	either
97857	54:21.90	blue	lateral	display	(left)	either
97929	54:24.30	blue	lateral	display	(left)	either
97957	54:25.23	attack	blue	(left)	either
98003	54:26.77	attack	blue	(left)	either
98043	54:28.10	blue	lateral	display	(left)	either
98095	54:29.83	attack	blue	(left)	either
98113	54:30.43	blue	lateral	display	(left)	either
98147	54:31.57	attack	blue	(left)	either
98197	54:33.23	attack	blue	(left)	either
98229	54:34.30	blue	lateral	display	(left)	either
98583	54:46.10	blue	lateral	display	(left)	either
98651	54:48.37	attack	blue	(left)	either
98691	54:49.70	attack	blue	(left)	either
98729	54:50.97	blue	lateral	display	(left)	either
98781	54:52.70	attack	blue	(left)	either
98853	54:55.10	blue	lateral	display	(left)	either
98887	54:56.23	attack	blue	(left)	either
98933	54:57.77	blue	lateral	display	(left)	either
98997	54:59.90	blue	lateral	display	(left)	either
99033	55:01.10	attack	blue	(left)	either
99077	55:02.57	blue	lateral	display	(left)	either
99169	55:05.63	attack	blue	(left)	either
99217	55:07.23	attack	blue	(left)	either
99259	55:08.63	blue	lateral	display	(left)	either
99311	55:10.37	attack	blue	(left)	either
99361	55:12.03	blue	lateral	display	(left)	either
99403	55:13.43	attack	blue	(left)	either
99445	55:14.83	attack	blue	(left)	either
99555	55:18.50	attack	blue	(left)	either
99603	55:20.10	blue	lateral	display	(left)	either
99625	55:20.83	chase	female	either
99685	55:22.83	attack	blue	(left)	either
99743	55:24.77	attack	blue	(left)	either
99797	55:26.57	attack	blue	(left)	either
100217	55:40.57	attack	yellow	(right)	either
100259	55:41.97	yellow	lateral	display	(right)	either
100533	55:51.10	attack	blue	(left)	either
100679	55:55.97	attack	blue	(left)	either
100735	55:57.83	blue	lateral	display	(left)	either
100841	56:01.37	blue	lateral	display	(left)	either
101223	56:14.10	attack	yellow	(right)	either
101289	56:16.30	attack	yellow	(right)	either
101725	56:30.83	attack	yellow	(right)	either
101809	56:33.63	attack	yellow	(right)	either
101835	56:34.50	yellow	lateral	display	(right)	either
101863	56:35.43	attack	yellow	(right)	either
101897	56:36.57	attack	yellow	(right)	either
101925	56:37.50	attack	yellow	(right)	either
101961	56:38.70	yellow	lateral	display	(right)	either
101973	56:39.10	attack	yellow	(right)	either
102023	56:40.77	yellow	lateral	display	(right)	either
102045	56:41.50	attack	yellow	(right)	either
102099	56:43.30	attack	yellow	(right)	either
102137	56:44.57	yellow	lateral	display	(right)	either
102157	56:45.23	attack	yellow	(right)	either
102191	56:46.37	attack	yellow	(right)	either
102225	56:47.50	attack	yellow	(right)	either
102251	56:48.37	yellow	lateral	display	(right)	either
102447	56:54.90	quiver	at	female	either
103269	57:22.30	quiver	at	female	either
103319	57:23.97	lead	swim	either
103349	57:24.97	attack	female	either
103395	57:26.50	chase	female	either
103497	57:29.90	attack	female	either
103795	57:39.83	blue	lateral	display	(left)	either
104039	57:47.97	chase	female	either
104339	57:57.97	attack	female	either
105243	58:28.10	attack	yellow	(right)	either
105297	58:29.90	attack	yellow	(right)	either
105393	58:33.10	attack	yellow	(right)	either
105413	58:33.77	attack	yellow	(right)	either
105431	58:34.37	yellow	lateral	display	(right)	either
105595	58:39.83	attack	yellow	(right)	either
105755	58:45.17	quiver	at	female	either
105897	58:49.90	blue	lateral	display	(left)	either
106363	59:05.43	blue	lateral	display	(left)	either
106531	59:11.03	blue	lateral	display	(left)	either
106603	59:13.43	attack	blue	(left)	either
106657	59:15.23	blue	lateral	display	(left)	either
106707	59:16.90	attack	blue	(left)	either
106747	59:18.23	blue	lateral	display	(left)	either
106839	59:21.30	attack	blue	(left)	either
106879	59:22.63	attack	blue	(left)	either
106947	59:24.90	attack	blue	(left)	either
106989	59:26.30	attack	blue	(left)	either
107107	59:30.23	blue	lateral	display	(left)	either
107155	59:31.83	attack	blue	(left)	either
107199	59:33.30	blue	lateral	display	(left)	either
107255	59:35.17	attack	blue	(left)	either
107321	59:37.37	blue	lateral	display	(left)	either
107695	59:49.83	blue	lateral	display	(left)	either
107799	59:53.30	blue	lateral	display	(left)	either
107885	59:56.17	attack	blue	(left)	either
107989	59:59.63	blue	lateral	display	(left)	either
------------------------------------------

NOTES
------------------------------------------
------------------------------------------

MARKS
------------------------------------------
frame	time(min:sec)	mark	name
------------------------------------------
	1	0:00.03	video	start
121950	67:45.00	video	end
------------------------------------------
