scorevideo	LOG
File:	logXCB3_log.mat

VIDEO	FILE	SET
97073	53:55.77	attack	blue	(left)	either
97243	54:01.43	blue	lateral	display	(left)	either
97355	54:05.17	attack	blue	(left)	either
97395	54:06.50	blue	lateral	display	(left)	either
97497	54:09.90	attack	blue	(left)	either
97655	54:15.17	attack	blue	(left)	either
97705	54:16.83	attack	blue	(left)	either
97711	54:17.03	blue	lateral	display	(left)	either
97771	54:19.03	blue	lateral	display	(left)	either
97793	54:19.77	lead	swim	either
97861	54:22.03	quiver	at	female	either
98233	54:34.43	lead	swim	either
98371	54:39.03	blue	lateral	display	(left)	either
98477	54:42.57	blue	lateral	display	(left)	either
98529	54:44.30	attack	blue	(left)	either
98581	54:46.03	attack	female	either
98583	54:46.10	blue	lateral	display	(left)	either
98673	54:49.10	lead	swim	either
98795	54:53.17	blue	lateral	display	(left)	either
98855	54:55.17	attack	blue	(left)	either
98895	54:56.50	blue	lateral	display	(left)	either
99005	55:00.17	attack	female	either
99045	55:01.50	quiver	at	female	either
99251	55:08.37	lead	swim	either
99331	55:11.03	yellow	lateral	display	(right)	either
99409	55:13.63	attack	yellow	(right)	either
99475	55:15.83	yellow	lateral	display	(right)	either
99509	55:16.97	attack	yellow	(right)	either
99675	55:22.50	lead	swim	either
99809	55:26.97	attack	female	either
100121	55:37.37	attack	blue	(left)	either
100157	55:38.57	blue	lateral	display	(left)	either
100239	55:41.30	blue	lateral	display	(left)	either
100543	55:51.43	yellow	lateral	display	(right)	either
100817	56:00.57	attack	blue	(left)	either
100897	56:03.23	quiver	at	female	either
101273	56:15.77	quiver	at	female	either
101333	56:17.77	attack	yellow	(right)	either
101471	56:22.37	quiver	at	female	either
101505	56:23.50	attack	blue	(left)	either
101679	56:29.30	quiver	at	female	either
101749	56:31.63	yellow	lateral	display	(right)	either
101861	56:35.37	lead	swim	either
101917	56:37.23	attack	blue	(left)	either
102047	56:41.57	lead	swim	either
102171	56:45.70	blue	lateral	display	(left)	either
102317	56:50.57	attack	yellow	(right)	either
102487	56:56.23	attack	yellow	(right)	either
102551	56:58.37	quiver	at	female	either
103063	57:15.43	attack	female	either
103153	57:18.43	attack	blue	(left)	either
103241	57:21.37	attack	yellow	(right)	either
103329	57:24.30	attack	yellow	(right)	either
103459	57:28.63	attack	yellow	(right)	either
------------------------------------------

NOTES
------------------------------------------
------------------------------------------

MARKS
------------------------------------------
frame	time(min:sec)	mark	name
------------------------------------------
	1	0:00.03	video	start
104070	57:49.00	video	end
------------------------------------------
