scorevideo	LOG
File:	logXCB11_log.mat

VIDEO	FILE	SET
98921	54:57.37	attack	female	either
99051	55:01.70	attack	female	either
99193	55:06.43	blue	lateral	display	(left)	either
99229	55:07.63	attack	blue	(left)	either
99269	55:08.97	blue	lateral	display	(left)	either
99333	55:11.10	attack	blue	(left)	either
99369	55:12.30	blue	lateral	display	(left)	either
99423	55:14.10	blue	lateral	display	(left)	either
99485	55:16.17	blue	lateral	display	(left)	either
99583	55:19.43	blue	lateral	display	(left)	either
99625	55:20.83	attack	blue	(left)	either
99671	55:22.37	attack	blue	(left)	either
99723	55:24.10	attack	blue	(left)	either
99853	55:28.43	attack	blue	(left)	either
100015	55:33.83	lead	swim	either
100097	55:36.57	blue	lateral	display	(left)	either
100135	55:37.83	attack	blue	(left)	either
100277	55:42.57	blue	lateral	display	(left)	either
100469	55:48.97	blue	lateral	display	(left)	either
100491	55:49.70	attack	blue	(left)	either
100693	55:56.43	blue	lateral	display	(left)	either
100747	55:58.23	lead	swim	either
100771	55:59.03	attack	blue	(left)	either
100847	56:01.57	attack	blue	(left)	either
100887	56:02.90	blue	lateral	display	(left)	either
101019	56:07.30	pot	entry	either
101037	56:07.90	pot	exit	either
101125	56:10.83	blue	lateral	display	(left)	either
101199	56:13.30	blue	lateral	display	(left)	either
101289	56:16.30	blue	lateral	display	(left)	either
101487	56:22.90	attack	female	either
101521	56:24.03	chase	female	either
101759	56:31.97	blue	lateral	display	(left)	either
101875	56:35.83	attack	blue	(left)	either
101895	56:36.50	blue	lateral	display	(left)	either
101973	56:39.10	attack	blue	(left)	either
102231	56:47.70	blue	lateral	display	(left)	either
102233	56:47.77	attack	blue	(left)	either
102399	56:53.30	blue	lateral	display	(left)	either
102475	56:55.83	blue	lateral	display	(left)	either
103097	57:16.57	blue	lateral	display	(left)	either
103143	57:18.10	attack	blue	(left)	either
103183	57:19.43	blue	lateral	display	(left)	either
103233	57:21.10	attack	blue	(left)	either
103383	57:26.10	attack	female	either
103631	57:34.37	blue	lateral	display	(left)	either
103667	57:35.57	attack	blue	(left)	either
103695	57:36.50	blue	lateral	display	(left)	either
103735	57:37.83	blue	lateral	display	(left)	either
103835	57:41.17	chase	female	either
103949	57:44.97	blue	lateral	display	(left)	either
104057	57:48.57	blue	lateral	display	(left)	either
104153	57:51.77	blue	lateral	display	(left)	either
104207	57:53.57	attack	blue	(left)	either
104297	57:56.57	blue	lateral	display	(left)	either
104463	58:02.10	blue	lateral	display	(left)	either
104531	58:04.37	attack	blue	(left)	either
104605	58:06.83	blue	lateral	display	(left)	either
104699	58:09.97	attack	blue	(left)	either
104773	58:12.43	attack	blue	(left)	either
104895	58:16.50	attack	female	either
104955	58:18.50	lead	swim	either
105189	58:26.30	blue	lateral	display	(left)	either
105233	58:27.77	attack	blue	(left)	either
105513	58:37.10	attack	blue	(left)	either
105685	58:42.83	quiver	at	female	either
105827	58:47.57	attack	blue	(left)	either
105973	58:52.43	chase	female	either
106203	59:00.10	blue	lateral	display	(left)	either
106223	59:00.77	attack	blue	(left)	either
106339	59:04.63	attack	female	either
106469	59:08.97	blue	lateral	display	(left)	either
106523	59:10.77	blue	lateral	display	(left)	either
106635	59:14.50	blue	lateral	display	(left)	either
106785	59:19.50	blue	lateral	display	(left)	either
106873	59:22.43	blue	lateral	display	(left)	either
106995	59:26.50	attack	blue	(left)	either
107071	59:29.03	blue	lateral	display	(left)	either
107157	59:31.90	attack	blue	(left)	either
107235	59:34.50	blue	lateral	display	(left)	either
107339	59:37.97	attack	blue	(left)	either
107399	59:39.97	attack	blue	(left)	either
107441	59:41.37	blue	lateral	display	(left)	either
107535	59:44.50	attack	female	either
107619	59:47.30	quiver	at	female	either
107965	59:58.83	blue	lateral	display	(left)	either
------------------------------------------

NOTES
------------------------------------------
------------------------------------------

MARKS
------------------------------------------
frame	time(min:sec)	mark	name
------------------------------------------
	1	0:00.03	video	start
120630	67:01.00	video	end
------------------------------------------
